ICS_ID,ORG_Entity,Matched_Category
d5176772-b09e-483e-8b0a-817bd952262f,Generalna Inspekcja Ochrony Środowiska,Government / Public Administration
d5176772-b09e-483e-8b0a-817bd952262f,ISPRS,NGO / Association / Foundation
d5176772-b09e-483e-8b0a-817bd952262f,Dyrekcja Generalna Lasów Państwowych,Government / Public Administration
d5176772-b09e-483e-8b0a-817bd952262f,Parlamentu Europejskiego i Rady,Government / Public Administration
d5176772-b09e-483e-8b0a-817bd952262f,CEPF,NGO / Association / Foundation
d5176772-b09e-483e-8b0a-817bd952262f,Europejska Platforma Leśna,International Organization / EU
d51aae8c-fb6e-49f1-b12b-c644f38854db,Archives of Civil Engineering ACE,Media / Publishing
d51aae8c-fb6e-49f1-b12b-c644f38854db,Powiatowym Inspektorem Nadzoru Budowlanego,Government / Public Administration
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Europejska Unia Nadawców,International Organization / EU
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Polskiego Radia,Media / Publishing
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Ordynariatu Polowego „Nasza Służba”,Religious Organization
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Rosją,Other / Unclear
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centralna Biblioteka Wojs,Education (non-university)
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centrum Kultury i Historii,Cultural Institution / Arts
d51c08ba-c92e-439a-9a50-0e9a8a05785e,TVP Historia,Media / Publishing
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Muzeum Ordynariatu Polowego WP,Cultural Institution / Arts
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Wojska Polskiego III Rzeczypospolitej,Government / Public Administration
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Muzeum Historii Polski,Cultural Institution / Arts
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centrum Kultury i Historii TVP,Media / Publishing
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Muzeum Józefa Piłsudskiego w Sulejówku,Cultural Institution / Arts
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centralna Biblioteka Wojskowa w Warszawie,Military / Defense / Security
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centralnej Biblioteki Wojskowej im. Marszałka Józefa Piłsudskiego,Education (non-university)
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Biblioteka,Education (non-university)
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Centralna Biblioteka Wojskowa,Military / Defense / Security
d51c08ba-c92e-439a-9a50-0e9a8a05785e,TV Republika,Media / Publishing
d51c08ba-c92e-439a-9a50-0e9a8a05785e,Muzeum Historii Polski w Warszawie,Cultural Institution / Arts
d524a977-79cc-4042-8b70-452ed5032c2e,Krajową Radę Bezpieczeństwa Ruchu Drogowego,Government / Public Administration
d524a977-79cc-4042-8b70-452ed5032c2e,Ministra Infrastruktury,Government / Public Administration
d524a977-79cc-4042-8b70-452ed5032c2e,GDDKiA,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,Polskie Towarzystwo Leśne,NGO / Association / Foundation
d563d02f-878d-47ee-bcce-342517345da8,Towarzystw,NGO / Association / Foundation
d563d02f-878d-47ee-bcce-342517345da8,REFA,NGO / Association / Foundation
d563d02f-878d-47ee-bcce-342517345da8,Jednostkach Samorządu Terytorialnego,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,Kampinoski Park Narodowy,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,DEON,Media / Publishing
d563d02f-878d-47ee-bcce-342517345da8,Urząd Marszałkowski Województwa Mazowieckiego,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,Generalna Dyrekcja Lasów Państwowych,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,Gość Niedzielny,Media / Publishing
d563d02f-878d-47ee-bcce-342517345da8,e-KAI,Media / Publishing
d563d02f-878d-47ee-bcce-342517345da8,KEP,Religious Organization
d563d02f-878d-47ee-bcce-342517345da8,Światowy Ruch Katolików na Rzecz Ochrony Środowiska,Religious Organization
d563d02f-878d-47ee-bcce-342517345da8,Radio Warszawa,Media / Publishing
d563d02f-878d-47ee-bcce-342517345da8,Krajowa Szkoła Administracji Publicznej,Government / Public Administration
d563d02f-878d-47ee-bcce-342517345da8,Ruch Ekologiczny św. Franciszka z Asy,NGO / Association / Foundation
d563d02f-878d-47ee-bcce-342517345da8,Ruch Ekologiczny św. Franciszka z Asyżu,Religious Organization
d57515b6-dbf4-43df-8238-874d7e8c4560,Państwowy Zakład Higieny,Government / Public Administration
d57515b6-dbf4-43df-8238-874d7e8c4560,Future Synthesis Sp. z o.o.,Company / Business
d57515b6-dbf4-43df-8238-874d7e8c4560,Polpharma S.A.,Company / Business
d57515b6-dbf4-43df-8238-874d7e8c4560,Medicofarma S.A.,Company / Business
d57515b6-dbf4-43df-8238-874d7e8c4560,Europejskiej Platformy Danych COVID-19 Komisja Europejska,Government / Public Administration
d57515b6-dbf4-43df-8238-874d7e8c4560,PZH,Health / Hospitals / Medical
d57515b6-dbf4-43df-8238-874d7e8c4560,A&A Biotechnology s.c.,Company / Business
d57515b6-dbf4-43df-8238-874d7e8c4560,EMBL,Other / Unclear
d57515b6-dbf4-43df-8238-874d7e8c4560,EBI,Other / Unclear
d57515b6-dbf4-43df-8238-874d7e8c4560,Platforma,Other / Unclear
d57515b6-dbf4-43df-8238-874d7e8c4560,NIZP,Health / Hospitals / Medical
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Fondation,NGO / Association / Foundation
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Instytucie w Hellerau,Cultural Institution / Arts
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Dalcroze Education,Other / Unclear
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Szkole Muzycznej I stopnia,Education (non-university)
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Teatr Rytmu Katalog,Cultural Institution / Arts
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Teatr Rytmu Katalog pt. Emil's Lab,Cultural Institution / Arts
d58038fb-97ba-472b-9f45-9b3b3b075ba2,Dalcroze Studies,Other / Unclear
d58ed388-64e7-43f1-a26f-605c11ebaa03,Komisję Ochrony Środowiska Morskiego Bałtyku,Government / Public Administration
d58ed388-64e7-43f1-a26f-605c11ebaa03,OSPAR,International Organization / EU
d58ed388-64e7-43f1-a26f-605c11ebaa03,Komisji Ochrony Środowiska Morza Bałtyckiego,Government / Public Administration
d59d5a76-838e-4475-8378-8e27afe45977,UKW,Other / Unclear
d59d5a76-838e-4475-8378-8e27afe45977,Publiczny Specjalistyczny Zakład Opieki Zdrowotnej w Inowrocławiu,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Pogotowie Ratunkowe Inowrocławiu,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Kujawsko - Pomorskie Centrum Pulmonologii w Bydgoszczy,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Publiczny Specjalistyczny Zakład Opieki Zdrowotnej,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Szpital MSWiA,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Szpital MSWiA w Bydgoszczy,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Pogotowie Ratunkowe,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Szpital Specjalistyczny w Grudziądzu,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,B+R,Other / Unclear
d59d5a76-838e-4475-8378-8e27afe45977,pital Specjalistyczny,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,jawsko - Pomorskie Centrum Pulmonologii,Health / Hospitals / Medical
d59d5a76-838e-4475-8378-8e27afe45977,Wojewódzka Stacja Pogotowia Ratunkowego,Government / Public Administration
d59d5a76-838e-4475-8378-8e27afe45977,Wojewódzka Stacja Pogotowia Ratunkowego w Bydgoszczy,Government / Public Administration
d59d5a76-838e-4475-8378-8e27afe45977,Europejskiego Funduszu Rozwoju Regionalnego,Government / Public Administration
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Samodzielny Publiczny Szpital Kliniczny nr 1,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,WST,Other / Unclear
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Wojewódzki Szpital Specjalistyczny nr 5,Government / Public Administration
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Klinika Optegra,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,pital Kolejowy,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Szpital Kolejowy w Katowicach,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Klinika Optegra w Katowicach,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Samodzielny Publiczny Szpital Kliniczny nr 1 w Lublinie,Health / Hospitals / Medical
d59f8f34-afb8-41f3-ab3c-1e4cf7a24d77,Wojewódzki Szpital Specjalistyczny nr 5 w Sosnowcu,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,Polskie Stowarzyszenie Paliw Alternatywnych,NGO / Association / Foundation
d5af1d4b-65af-4774-a495-1d291afc04de,i Związek Gmin i Powiatów,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,Innovative & Sustainable Transport,NGO / Association / Foundation
d5af1d4b-65af-4774-a495-1d291afc04de,Directorate-General for mobility and transport,International Organization / EU
d5af1d4b-65af-4774-a495-1d291afc04de,Directorate B-Investment,International Organization / EU
d5af1d4b-65af-4774-a495-1d291afc04de,Directorate,International Organization / EU
d5af1d4b-65af-4774-a495-1d291afc04de,Veolia Energia Poznań S.A.,Company / Business
d5af1d4b-65af-4774-a495-1d291afc04de,Śląsk,Other / Unclear
d5af1d4b-65af-4774-a495-1d291afc04de,Generalne Dyrekcje Komisji Europejskiej,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,Miasto Katowice,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,Śląski Związek Gmin i Powiatów,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,Komisji Europejskiej,Government / Public Administration
d5af1d4b-65af-4774-a495-1d291afc04de,UIC2,Other / Unclear
d5af1d4b-65af-4774-a495-1d291afc04de,Komisja Europejska,Government / Public Administration
d5cb1dbe-ec26-486b-8c57-e32742c0c7a3,Rady Ministrów,Government / Public Administration
d5cb1dbe-ec26-486b-8c57-e32742c0c7a3,Polskiego Związku Kajakowego,NGO / Association / Foundation
d5cb1dbe-ec26-486b-8c57-e32742c0c7a3,Ministerstwie Sportu,Government / Public Administration
d5cb1dbe-ec26-486b-8c57-e32742c0c7a3,społu,Other / Unclear
d5d31535-844a-41c8-949f-b173ed443896,WZ UW,Other / Unclear
d5d31535-844a-41c8-949f-b173ed443896,SCMIG,Other / Unclear
d5d31535-844a-41c8-949f-b173ed443896,ISPIM,NGO / Association / Foundation
d5d31535-844a-41c8-949f-b173ed443896,International Society,International Organization / EU
d5d31535-844a-41c8-949f-b173ed443896,EIT,International Organization / EU
d5d31535-844a-41c8-949f-b173ed443896,Grupy Roboczej ds. KIS-2,Company / Business
d5e19272-b5e2-4111-8128-da81cb4b1436,PCDRegistry,Health / Hospitals / Medical
d5e19272-b5e2-4111-8128-da81cb4b1436,BESTCILIA,Health / Hospitals / Medical
d5e19272-b5e2-4111-8128-da81cb4b1436,Guardian,Media / Publishing
d5e19272-b5e2-4111-8128-da81cb4b1436,w. Dyskine,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,New York Times,Media / Publishing
d5e19272-b5e2-4111-8128-da81cb4b1436,Polskiego,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,Polskiego Tow,NGO / Association / Foundation
d5e19272-b5e2-4111-8128-da81cb4b1436,HEALTH-PROT,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,DG-Nika AG,Company / Business
d5e19272-b5e2-4111-8128-da81cb4b1436,Inst. Gruźlicy,Health / Hospitals / Medical
d5e19272-b5e2-4111-8128-da81cb4b1436,PTDR,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,IGC,Company / Business
d5e19272-b5e2-4111-8128-da81cb4b1436,IGChP,Company / Business
d5e19272-b5e2-4111-8128-da81cb4b1436,Chor. Płuc,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,RedCup,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,ERN-LUNG,Health / Hospitals / Medical
d5e19272-b5e2-4111-8128-da81cb4b1436,PCD,Other / Unclear
d5e19272-b5e2-4111-8128-da81cb4b1436,Gazetę Wyborczą,Media / Publishing
d5e5fb10-f851-4c66-8306-6848f1af89b8,Biblioteki Monitoringu Środowiska,Education (non-university)
d5e5fb10-f851-4c66-8306-6848f1af89b8,GIOŚ,Government / Public Administration
d5e5fb10-f851-4c66-8306-6848f1af89b8,HELCOM,International Organization / EU
d5e5fb10-f851-4c66-8306-6848f1af89b8,Komisji Ochrony Środowiska Morskiego Bałtyku,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Radę Koordynacyjną Programu MAB,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,UNESCO MAB Lima Action Plan,International Organization / EU
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Tatra Transboundary Biosphere Reserve,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Science for the Carpathians,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,COP,Other / Unclear
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Sekretariat Konwencji Karpackiej,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Sekretariatu Konwencji Karpackiej,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,S4C,Media / Publishing
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Konwencji Karpackiej,Government / Public Administration
d5e8d4d4-3d78-42e1-a48c-f03a45168724,Sekretariat Konwencji,International Organization / EU
d5efdbd4-5b51-4a34-a590-403d91082603,Oddziału Klinicznego Okulistyki i Onkologii Okulistycznej Szpitala Uniwersyteckiego w Krakowie,Health / Hospitals / Medical
d5efdbd4-5b51-4a34-a590-403d91082603,Proton Therapy Cooperative Group,Company / Business
d5efdbd4-5b51-4a34-a590-403d91082603,PBS,Media / Publishing
d5efdbd4-5b51-4a34-a590-403d91082603,Centrum Cyklotronowego Bronowice,Health / Hospitals / Medical
d5efdbd4-5b51-4a34-a590-403d91082603,IBA,Company / Business
d5efdbd4-5b51-4a34-a590-403d91082603,Oddziału Klinicznego Okulistyki i Onkologii Okulistycznej,Health / Hospitals / Medical
d5efdbd4-5b51-4a34-a590-403d91082603,CCB,Other / Unclear
d5efdbd4-5b51-4a34-a590-403d91082603,Zespołu ds.,Other / Unclear
d5efdbd4-5b51-4a34-a590-403d91082603,NIO,Company / Business
d5efdbd4-5b51-4a34-a590-403d91082603,PTCOG,Other / Unclear
d6249170-fc80-4668-a9f0-134d36e6f8af,Nat. Geosci.,Media / Publishing
d67ccd7a-6c51-4e58-b691-632d725d9b10,Stowarzyszenie Inicjatyw Młodzieży Olkuskiej,NGO / Association / Foundation
d67ccd7a-6c51-4e58-b691-632d725d9b10,Newsweek,Media / Publishing
d67ccd7a-6c51-4e58-b691-632d725d9b10,Polityka,Media / Publishing
d67ccd7a-6c51-4e58-b691-632d725d9b10,WOS,Media / Publishing
d67ccd7a-6c51-4e58-b691-632d725d9b10,Radia TOK FM,Media / Publishing
d67ccd7a-6c51-4e58-b691-632d725d9b10,Ukraińskiej Szkoły Letniej,Education (non-university)
d6878b17-d781-469e-96eb-81c8ff2b3642,ZUO Krosno,Government / Public Administration
d6878b17-d781-469e-96eb-81c8ff2b3642,ZUO Łódź,Government / Public Administration
d6878b17-d781-469e-96eb-81c8ff2b3642,ZUO Wieluń,Government / Public Administration
d6878b17-d781-469e-96eb-81c8ff2b3642,Unieszkodliwiania Odpadów,Other / Unclear
d6878b17-d781-469e-96eb-81c8ff2b3642,AK NOVA,Company / Business
d6878b17-d781-469e-96eb-81c8ff2b3642,Zakładów Unieszkodliwiania Odpadów,Company / Business
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Centrum Kształcenia Zawodowego i Ustawicznego Technikum nr 1 w Międzyrzeczu,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Narodowego Banku Polskiego Złota Szkoła NBP 2020/2021,Government / Public Administration
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Zespołu Szkół Ekonomicznych w Gorzowie Wielkopolskim,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Narod,Government / Public Administration
d697e0ab-660d-401c-8b9f-c910b5c8ca89,unijne,International Organization / EU
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Dziennego Domu Seniora „Wigor”,Cultural Institution / Arts
d697e0ab-660d-401c-8b9f-c910b5c8ca89,unijnych,International Organization / EU
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Zespołu Szkół Mechanicznych w Gorzowie Wlkp.,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Zespół Szkół Ekonomicznych,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,IV Liceum Ogólnokształcącym w Gorzowie Wlkp.,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Wydawnictwo Wiedza i Praktyka,Media / Publishing
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Centrum Kształcenia Zawodowego i Ustawicznego w Słubicach,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Liceum Ogólnokształcącego w Skwierzynie,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,owego Banku Polskiego,Government / Public Administration
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Zespołu Szkół Ekonomicznych,Education (non-university)
d697e0ab-660d-401c-8b9f-c910b5c8ca89,Narodowy Bank Polski,Government / Public Administration
d69a3a79-188f-4ecc-9941-067aa6126420,ASPI sp. z o.o. s. k.,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,Ligna,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,Drema,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,ASPI sp. z o.o,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,Rema,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,ASPI,NGO / Association / Foundation
d69a3a79-188f-4ecc-9941-067aa6126420,REMA S.A.,Company / Business
d69a3a79-188f-4ecc-9941-067aa6126420,SYLVA,Company / Business
d69a4c3c-69ba-4c6f-9f7d-10c1cd026721,PBŚ,Other / Unclear
d69a4c3c-69ba-4c6f-9f7d-10c1cd026721,EUco,Other / Unclear
d69a4c3c-69ba-4c6f-9f7d-10c1cd026721,Krajowej Oceny Technicznej,Government / Public Administration
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Pollena Ewa,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Dramers,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Beiersdorf Manufacturing Polska,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,AromatVertex,Media / Publishing
d6b3db07-daf5-4f6e-90ce-8af35787a40a,LARA,Other / Unclear
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Invanto Sp. z o.o.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Adamed sp. z o.o,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Oceanic sp.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Latech,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Latech Bernard Latanowicz,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Forte Sweden,Government / Public Administration
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Alba Thyment Sp. z o.o,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Alba Thyment Sp. z o.o.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Nowy Samochód S.A.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Oceanic sp. akcyjna,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Esthetic Solutions AT Andrzej Szymczak Tomasz Pawelczyk s.c.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Latech Bernard Latanowicz Sp. z o.o.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Adamed sp. z o.o.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,UAM,Other / Unclear
d6b3db07-daf5-4f6e-90ce-8af35787a40a,AromatVertex Sp. z.o.o.,Media / Publishing
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Lanwar Cosmetics Sp. z o.o.,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Biovico,Company / Business
d6b3db07-daf5-4f6e-90ce-8af35787a40a,Esthetic Solutions AT,Company / Business
d71a40a4-ec29-423a-86d6-b0f38a6c76fc,Banku Światowego,International Organization / EU
d71a40a4-ec29-423a-86d6-b0f38a6c76fc,PWr,Other / Unclear
d71a40a4-ec29-423a-86d6-b0f38a6c76fc,Hydroprojekt Wrocław,Company / Business
d71a40a4-ec29-423a-86d6-b0f38a6c76fc,KGHM-u,Company / Business
d71a40a4-ec29-423a-86d6-b0f38a6c76fc,Skarb Państwa,Government / Public Administration
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Podkarpackiej Rady Innowacyjności,Government / Public Administration
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,MGP Cosmetics,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Lestello sp. z o.o.,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Makarony Polskie S.A,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Bioorganic Technologies sp. z o.o,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Committee for Advanced Therapies,Health / Hospitals / Medical
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Komitetu Terapii Zaawansowanych,Health / Hospitals / Medical
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Stem Cells Spin,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,European Medicines Agency,International Organization / EU
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Makarony Polskie S.A oraz Lestello sp. z o.o.,Company / Business
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Europejskiej Agencji Leków,International Organization / EU
d72cb62d-8c07-4eea-ad66-aa6395f8c2d8,Nanoceramics,Company / Business
d741215d-27fa-4cd3-8bcf-9b2091150af8,Dolnośląskim Centrum Onkologii we Wrocławiu,Health / Hospitals / Medical
d741215d-27fa-4cd3-8bcf-9b2091150af8,Breast Unit,Health / Hospitals / Medical
d7c4fd4d-c2e4-43c9-a66c-6c77d4eb669b,Tyski Klaster Energii,NGO / Association / Foundation
d7c4fd4d-c2e4-43c9-a66c-6c77d4eb669b,Siemiatycki Klaster Energii,NGO / Association / Foundation
